1512928121296723969
1512755655177916417
1512577500018360328
1512488158193143809
1512210416121823235
1512166688476782599
1512106735363891212
1511418794991828994
1511322814338510850
1511124035337396229
1511028658642763782
1511015969228931074
1510866171477721089
1510811474737958918
1510808685685129223
1510583475002388485
1510465543253471234
1510434722811310080
1509975129081761794
1509953133039955969
1509816483412684802
1509715945568145409
1509623147477229569
1509606883212070922
1509548161785905153
1509444424182476801
1509249829200973825
1509238747614773249
1509222340978257928
1509216418109214727
1509198807027924998
1509189781296668678
1509178753708134408
1509171319899885582
1509120542460293121
1509013497228668928
1509012105676083209
1508984958655868928
1508975455147212804
1508942823856361477
1508934862224375820
1508920389174546436
1508913764149563393
1508879831085326339
1508789559949152259
1508612984356044800
1508586951343026176
1508537829105680389
1508497678858166284
1508411017566556165
1508350465439899653
1508330278535716870
1508308664616210436
1508272581060829190
1508217594934870018
1508188836421062659
1508187984805470219
1508164770423361537
1508162735195926529
1508087525100896260
1508071346001088513
1507974077075525641
1507969547378343937
1507953650991312904
1507933640948342793
1507925538672943106
1507905049082548230
1507886582220697601
1507868691936862215
1507860673899995146
1507859965796565003
1507816711197757449
1507816673813753856
1507798204359794693
1507773652485521408
1507769070820675592
1507738512103288839
1507733321933017096
1507704139295428609
1507634630496702466
1507627079843471363
1507615964157734914
1507611556913180674
1507568714408943618
1507538017044606977
1507519553252827137
1507480645098164224
1507470714626002944
1507420328095625220
1507405904269885441
1507400426614067202
1507384611541864463
1507378157770493968
1507377891155324929
1507357554170544136
1507275567330213905
1507228754443132929
1507194010552750081
1507116481439363076
1507079585753669635
1507073195815362568
1507005270664261639
1506976985934966802
1506956858027872257
1506939194345758725
1506935788499525632
1506895905806450692
1506871345178501128
1506859726381977601
1506847237518856195
1506826930812854276
1506821876235964416
1506768963249836039
1506730056063799303
1506724637526405121
1506680518816981006
1506645195407781889
1506638879188791301
1506606487925362690
1506521095112900608
1506471362818416644
1506455369803268097
1506439825226092550
1506409024274812937
1506391475055210504
1506373633454874632
